episode,true_label,predicted_label,confidence,moves,pixels_seen
263,9,1,0.2383061796426773,500,181
264,4,4,0.29056984186172485,500,141
265,8,5,0.46700963377952576,500,141
266,7,7,0.8305424451828003,392,114
267,6,5,0.8176099061965942,291,77
268,4,2,0.25652486085891724,500,130
269,6,5,0.38177332282066345,500,166
270,4,2,0.8324323296546936,47,26
271,7,7,0.8037142753601074,161,81
272,1,1,0.7347144484519958,500,177
273,5,5,0.711246907711029,500,142
274,3,3,0.8495187163352966,233,95
275,3,3,0.40708333253860474,500,212
276,9,9,0.754386305809021,500,172
277,3,5,0.8779116272926331,40,24
278,9,9,0.6438267827033997,500,181
279,7,5,0.8538814187049866,193,79
280,4,7,0.8239650130271912,398,135
281,4,7,0.5215539336204529,500,162
282,8,6,0.19783049821853638,500,165
283,1,3,0.11635881662368774,500,189
284,2,7,0.15913471579551697,500,112
285,9,9,0.4061844050884247,500,153
286,3,3,0.8990122675895691,440,194
287,3,3,0.8529081344604492,474,167
288,4,4,0.6958431601524353,500,216
289,7,7,0.7683406472206116,500,188
290,4,4,0.7926329970359802,500,187
291,6,0,0.5329209566116333,500,151
292,5,7,0.23432260751724243,500,132
293,0,7,0.22097158432006836,500,119
294,4,4,0.45591431856155396,500,175
295,6,6,0.14866827428340912,500,166
296,2,2,0.6059967279434204,500,194
297,5,7,0.3350573480129242,500,146
298,4,4,0.3561860918998718,500,151
299,4,7,0.7228386402130127,500,141
300,7,7,0.3418146073818207,500,107
301,5,5,0.5870698094367981,500,176
302,9,9,0.38680320978164673,500,172
303,7,7,0.14605818688869476,500,129
304,3,7,0.629867672920227,500,170
305,2,3,0.22025689482688904,500,128
306,0,5,0.8357344269752502,77,29
307,5,3,0.8671960234642029,455,164
308,8,8,0.56976318359375,500,165
309,4,5,0.849178671836853,367,183
310,7,7,0.9190472364425659,169,80
311,0,6,0.4886694848537445,500,158
312,5,7,0.16639827191829681,500,136
313,5,5,0.8247601985931396,114,35
314,4,4,0.8099265694618225,178,83
315,9,7,0.1819590926170349,500,127
316,8,8,0.8469562530517578,264,93
317,7,7,0.8279452323913574,198,73
318,8,3,0.8599095940589905,37,27
319,1,3,0.11635881662368774,500,100
320,5,5,0.889025866985321,470,143
321,8,6,0.20549991726875305,500,183
322,0,4,0.4446183443069458,500,173
323,1,1,0.8588290810585022,312,93
324,7,7,0.23910470306873322,500,127
325,4,4,0.824743390083313,56,36
326,9,4,0.8337790966033936,498,187
327,2,7,0.8334875702857971,468,165
328,7,7,0.8112029433250427,298,103
329,1,1,0.8061898946762085,133,78
330,4,4,0.8133069276809692,136,82
331,3,3,0.3203870356082916,500,177
332,7,7,0.8362706303596497,231,93
333,1,1,0.3370279371738434,500,188
334,1,8,0.49895238876342773,500,166
335,1,1,0.9325144290924072,155,70
336,7,7,0.446418434381485,500,114
337,4,2,0.40483394265174866,500,175
338,7,3,0.11734034866094589,500,110
339,8,7,0.6520161032676697,500,159
340,1,3,0.6415004730224609,500,174
341,5,5,0.8367218971252441,332,148
342,8,8,0.18137827515602112,500,128
343,3,3,0.3047609329223633,500,130
344,1,1,0.32716742157936096,500,125
345,2,3,0.1782965362071991,500,163
346,7,7,0.7650425434112549,500,146
347,8,3,0.31053781509399414,500,175
348,5,3,0.8032273054122925,328,91
349,9,7,0.5127500891685486,500,157
350,8,4,0.5138264298439026,500,215
351,4,1,0.20148877799510956,500,132
352,1,3,0.2463359385728836,500,120
353,9,9,0.4123474955558777,500,179
354,2,2,0.8493174314498901,301,80
355,1,6,0.8034540414810181,496,183
356,7,7,0.8094768524169922,164,73
357,4,4,0.8358493447303772,471,139
358,9,9,0.8189629316329956,413,128
359,1,3,0.1162949949502945,500,171
360,7,7,0.4450932741165161,500,181
361,2,7,0.4195900857448578,500,173
362,1,3,0.11635881662368774,500,71
363,0,5,0.8083023428916931,154,73
364,2,3,0.8086115121841431,248,76
365,6,2,0.21067291498184204,500,148
366,3,5,0.8362974524497986,203,82
367,4,4,0.4818781316280365,500,153
368,1,1,0.854013979434967,447,151
369,2,3,0.4186950922012329,500,141
370,2,2,0.39775794744491577,500,191
371,1,3,0.11635881662368774,500,113
372,7,7,0.4441087245941162,500,136
373,9,3,0.7303172945976257,500,168
374,2,1,0.5862171649932861,500,136
375,4,4,0.8413202166557312,397,133
376,4,1,0.39859482645988464,500,150
377,3,3,0.48104655742645264,500,200
378,5,5,0.32317793369293213,500,159
379,0,5,0.8013001680374146,259,112
380,8,3,0.11499566584825516,500,127
381,6,6,0.33473220467567444,500,107
382,4,4,0.8540528416633606,354,145
383,2,2,0.828203558921814,470,183
384,6,6,0.495303750038147,500,174
385,6,6,0.5104556679725647,500,151
386,8,5,0.3111974895000458,500,141
387,8,7,0.5916894674301147,500,171
388,5,5,0.836631178855896,37,23
389,7,7,0.3230043053627014,500,170
390,1,3,0.11635881662368774,500,121
391,8,5,0.6000357270240784,500,102
392,2,2,0.8066420555114746,500,168
393,9,3,0.5519167184829712,500,119
394,3,3,0.706343412399292,500,172
395,5,5,0.49817952513694763,500,166
396,5,3,0.8029493689537048,313,124
397,2,2,0.8759976625442505,433,127
398,2,9,0.24300847947597504,500,119
399,7,2,0.4077519476413727,500,126
400,3,5,0.2649398148059845,500,172
401,1,2,0.436516672372818,500,123
402,8,8,0.324377179145813,500,171
403,7,7,0.8163015842437744,127,69
404,1,4,0.8505269885063171,369,136
405,9,3,0.11635881662368774,500,169
406,7,7,0.8267501592636108,359,94
407,2,3,0.2879588007926941,500,130
408,8,3,0.8382691740989685,318,129
409,4,0,0.4450332522392273,500,116
410,5,5,0.8315216898918152,500,161
411,1,3,0.4182739555835724,500,131
412,0,3,0.11701717972755432,500,101
413,4,6,0.7399486303329468,500,171
414,6,6,0.8320589065551758,479,118
415,6,3,0.11635881662368774,500,58
416,6,4,0.7433295845985413,500,148
417,4,4,0.8155209422111511,322,98
418,2,7,0.4211481809616089,500,145
419,9,7,0.12140288203954697,500,126
420,0,4,0.4959569573402405,500,216
421,8,5,0.8118746280670166,12,8
422,6,7,0.2382793426513672,500,185
423,2,2,0.38222646713256836,500,163
424,1,3,0.25590166449546814,500,168
425,5,5,0.7311366200447083,500,207
426,5,8,0.34993597865104675,500,171
427,1,1,0.8006550073623657,53,31
428,9,7,0.836911141872406,320,128
429,7,7,0.8434181213378906,77,42
430,3,3,0.8107874393463135,219,104
431,3,7,0.3686404824256897,500,133
432,1,1,0.42940017580986023,500,168
433,9,7,0.4340028166770935,500,176
434,2,3,0.8977675437927246,467,145
435,4,7,0.5081732869148254,500,182
436,6,7,0.8004634976387024,426,164
437,0,4,0.22324521839618683,500,170
438,4,4,0.828016459941864,486,198
439,7,7,0.2540895342826843,500,119
440,1,3,0.17874747514724731,500,131
441,3,5,0.7780075669288635,500,166
442,4,0,0.529542863368988,500,183
443,1,1,0.8224440813064575,361,168
444,9,3,0.11635881662368774,500,86
445,9,7,0.6023269295692444,500,217
446,8,1,0.11377876251935959,500,166
447,6,0,0.49387237429618835,500,193
448,0,5,0.5267161130905151,500,147
449,8,4,0.5655415058135986,500,189
450,1,3,0.11635881662368774,500,70
451,3,5,0.4471017122268677,500,200
452,0,7,0.24748532474040985,500,161
453,5,5,0.7086032032966614,500,179
454,8,9,0.5915859341621399,500,199
455,9,3,0.12260875850915909,500,109
456,4,4,0.7652324438095093,500,166
457,9,7,0.5081158876419067,500,122
458,4,3,0.32250723242759705,500,159
459,9,6,0.5989495515823364,500,150
460,9,1,0.6741154193878174,500,128
461,2,3,0.11635881662368774,500,109
462,5,5,0.5027408003807068,500,211
463,1,8,0.2603881359100342,500,154
464,1,3,0.3918265402317047,500,190
465,2,6,0.8115138411521912,277,102
466,6,4,0.40184375643730164,500,174
467,1,8,0.26597774028778076,500,144
468,0,0,0.29184532165527344,500,153
469,4,4,0.76509690284729,500,173
470,4,3,0.11635881662368774,500,87
471,3,6,0.3857627511024475,500,167
472,9,7,0.31848829984664917,500,134
473,1,5,0.2731114625930786,500,179
474,7,4,0.5841886401176453,500,138
475,3,3,0.4009605646133423,500,154
476,2,2,0.8205376863479614,299,131
477,1,1,0.4924282729625702,500,181
478,9,2,0.8173373937606812,397,169
479,3,3,0.7027402520179749,500,156
480,8,8,0.8170110583305359,201,69
481,7,4,0.8145593404769897,379,128
482,8,8,0.807382345199585,236,93
483,4,4,0.8787069320678711,43,26
484,5,2,0.8253222107887268,419,139
485,4,4,0.8619669675827026,351,137
486,5,3,0.16039495170116425,500,93
487,4,4,0.8156763315200806,385,134
488,2,7,0.37575846910476685,500,137
489,3,5,0.8070356845855713,435,135
490,7,2,0.8216072916984558,289,129
491,2,5,0.1575661152601242,500,115
492,4,2,0.8083929419517517,314,123
493,5,5,0.8178187608718872,397,135
494,4,4,0.8344877362251282,223,56
495,3,7,0.8042173385620117,422,161
496,0,8,0.396156370639801,500,188
497,8,7,0.22334273159503937,500,166
498,6,5,0.2879522442817688,500,117
499,9,4,0.6290518045425415,500,193
500,4,4,0.611386775970459,500,144
501,5,5,0.8099174499511719,146,43
502,2,2,0.650993824005127,500,218
503,5,9,0.8002398014068604,140,70
504,2,2,0.1928081065416336,500,137
505,8,7,0.13876773416996002,500,131
506,4,4,0.461030513048172,500,147
507,1,3,0.13766905665397644,500,107
508,1,1,0.49111393094062805,500,182
509,8,5,0.5320602059364319,500,184
510,6,3,0.11635881662368774,500,79
511,3,4,0.34415677189826965,500,163
512,3,3,0.8004589676856995,102,41
513,0,1,0.16104550659656525,500,121
514,4,7,0.11468151956796646,500,104
515,5,3,0.11635881662368774,500,103
516,0,0,0.48392531275749207,500,205
517,5,5,0.8197895288467407,391,133
518,2,7,0.34615105390548706,500,185
519,3,3,0.29103806614875793,500,142
520,2,7,0.8052882552146912,142,80
521,1,2,0.4211179316043854,500,149
522,1,1,0.6228793859481812,500,167
523,1,3,0.11701037734746933,500,131
524,1,3,0.12504370510578156,500,144
525,0,4,0.1654154360294342,500,86
526,6,4,0.5218884348869324,500,184
527,1,5,0.4237937033176422,500,201
528,1,3,0.2558552622795105,500,116
529,0,4,0.8189923167228699,59,33
530,0,1,0.11326069384813309,500,94
531,6,2,0.8879448771476746,256,91
532,4,5,0.8205065727233887,115,56
533,1,1,0.7817335724830627,500,174
534,7,7,0.6077553033828735,500,179
535,3,9,0.41344502568244934,500,181
536,5,3,0.8811149597167969,297,85
537,9,3,0.11635881662368774,500,116
538,0,2,0.806351363658905,454,158
539,6,6,0.8063647747039795,466,154
540,5,5,0.6168498396873474,500,190
541,0,3,0.11635881662368774,500,106
542,5,2,0.2047000229358673,500,183
543,2,7,0.3489532768726349,500,173
544,3,3,0.6184808611869812,500,162
545,0,8,0.6242348551750183,500,170
546,7,1,0.8027867078781128,25,18
547,7,7,0.6149852275848389,500,147
548,3,3,0.37256208062171936,500,136
549,6,4,0.7091379165649414,500,154
550,0,2,0.4840630888938904,500,202
551,1,5,0.1910340040922165,500,157
552,2,2,0.8188489675521851,235,86
553,1,1,0.5187727808952332,500,168
554,0,5,0.8067666292190552,176,73
555,2,3,0.8295432925224304,487,200
556,2,3,0.8079138398170471,333,100
557,4,4,0.8548220992088318,360,166
558,6,6,0.6938599348068237,500,156
559,6,1,0.2066250443458557,500,162
560,3,3,0.5561975240707397,500,131
561,1,9,0.8053748607635498,307,102
562,9,9,0.5031274557113647,500,148
563,3,3,0.8217540979385376,296,76
564,8,1,0.528492271900177,500,116
565,8,3,0.8022734522819519,131,66
566,3,3,0.11635881662368774,500,137
567,1,9,0.45171666145324707,500,233
568,0,2,0.46091362833976746,500,216
569,0,2,0.4861993193626404,500,141
570,5,3,0.4595150947570801,500,177
571,3,5,0.39406201243400574,500,161
572,2,2,0.4524692893028259,500,145
573,7,7,0.39016780257225037,500,191
574,0,4,0.5331529378890991,500,112
575,4,3,0.19581514596939087,500,122
576,8,8,0.6868593096733093,500,181
577,1,5,0.8573620915412903,372,134
578,7,7,0.8140451908111572,173,76
579,4,9,0.8688862919807434,91,52
580,1,7,0.4720763564109802,500,175
581,9,7,0.8028295636177063,238,83
582,7,5,0.8632310032844543,489,98
583,6,3,0.11646368354558945,500,111
584,9,9,0.6140346527099609,500,194
585,7,7,0.7537038922309875,500,208
586,3,3,0.8588375449180603,315,104
587,6,6,0.6441563963890076,500,184
588,2,2,0.824424147605896,358,123
589,2,2,0.851492166519165,496,144
590,3,7,0.8033327460289001,44,30
591,5,3,0.22973056137561798,500,84
592,8,2,0.9101675152778625,280,118
593,1,4,0.6499187350273132,500,174
594,9,9,0.6993840336799622,500,201
595,5,5,0.8254187107086182,436,174
596,6,3,0.11684750765562057,500,93
597,4,2,0.2360149323940277,500,128
598,4,7,0.39514702558517456,500,159
599,6,6,0.8012316823005676,262,107
600,2,2,0.8099814057350159,449,149
601,6,8,0.6483724117279053,500,160
602,2,7,0.6130386590957642,500,125
603,9,3,0.11635881662368774,500,108
604,4,4,0.8070232272148132,309,99
605,0,0,0.8430438041687012,442,174
606,2,2,0.5772745013237,500,179
607,2,2,0.8245187997817993,312,111
608,6,5,0.31370389461517334,500,153
609,5,9,0.8308563232421875,124,66
610,0,2,0.47552940249443054,500,188
611,4,4,0.8587318658828735,405,160
612,0,0,0.82631516456604,458,181
613,3,4,0.9159721732139587,309,124
614,9,9,0.8112618923187256,311,100
615,1,3,0.11635881662368774,500,146
616,5,4,0.40018898248672485,500,136
617,1,8,0.41521477699279785,500,153
618,8,5,0.21166226267814636,500,118
619,9,7,0.46439483761787415,500,119
620,1,2,0.20180962979793549,500,193
621,6,9,0.8733391165733337,70,40
622,3,3,0.810845673084259,464,151
623,9,4,0.8498766422271729,168,90
624,0,0,0.7056321501731873,500,151
625,8,9,0.8079750537872314,66,32
626,4,4,0.717756450176239,500,178
627,9,2,0.2957725524902344,500,150
628,3,2,0.27414166927337646,500,139
629,0,5,0.554351270198822,500,201
630,6,3,0.8065677881240845,269,91
631,9,7,0.6352869272232056,500,155
632,8,8,0.19039668142795563,500,188
633,4,4,0.8540740609169006,161,51
634,5,9,0.5022457242012024,500,155
635,9,7,0.6332041621208191,500,202
636,2,7,0.29608651995658875,500,101
637,8,9,0.7711085081100464,500,160
638,3,2,0.35439571738243103,500,194
639,4,4,0.20207233726978302,500,162
640,9,7,0.8074851036071777,194,80
641,6,5,0.35697177052497864,500,156
642,3,3,0.7199852466583252,500,162
643,7,7,0.831255316734314,216,78
644,6,8,0.5178858041763306,500,120
645,6,7,0.8041985630989075,355,130
646,3,3,0.8875781893730164,336,130
647,0,4,0.8049109578132629,320,118
648,9,9,0.31543734669685364,500,173
649,5,7,0.28055810928344727,500,131
650,5,3,0.72952800989151,500,162
651,5,6,0.3047277331352234,500,137
652,7,7,0.3539246618747711,500,102
653,6,5,0.688448429107666,500,170
654,1,5,0.15049752593040466,500,124
655,4,7,0.2197699397802353,500,154
656,0,5,0.5715789794921875,500,84
657,8,8,0.5206614136695862,500,150
658,3,3,0.7449364066123962,500,176
659,6,3,0.11635881662368774,500,101
660,8,3,0.8208547234535217,100,47
661,7,7,0.8098580837249756,367,140
662,2,2,0.6310253739356995,500,151
663,1,1,0.8550950288772583,226,83
664,9,1,0.14272765815258026,500,236
665,6,4,0.5018341541290283,500,156
666,6,5,0.30540236830711365,500,170
667,5,5,0.5812292695045471,500,93
668,6,3,0.11635881662368774,500,68
669,0,0,0.5015039443969727,500,161
670,9,3,0.24676278233528137,500,162
671,0,2,0.6511059403419495,500,190
672,4,1,0.48433026671409607,500,189
673,0,4,0.3828703463077545,500,174
674,0,5,0.8595754504203796,461,184
675,2,4,0.4096195697784424,500,175
676,8,8,0.2647626996040344,500,199
677,3,3,0.5633648037910461,500,147
678,2,6,0.815531849861145,79,46
679,8,2,0.8090492486953735,23,16
680,7,7,0.2677668631076813,500,105
681,5,3,0.11635881662368774,500,122
682,5,3,0.82057124376297,138,78
683,7,7,0.8480726480484009,191,84
684,2,7,0.3690902590751648,500,117
685,6,6,0.524489164352417,500,153
686,9,6,0.8010590672492981,35,22
687,8,9,0.8032665252685547,175,88
688,6,6,0.804900050163269,431,169
689,7,7,0.8209933042526245,220,102
690,1,1,0.1656908243894577,500,178
691,9,3,0.11635881662368774,500,106
692,4,7,0.43664589524269104,500,143
693,6,4,0.4179166555404663,500,148
694,4,4,0.3859650194644928,500,227
695,7,7,0.8105015158653259,350,169
696,2,5,0.8011176586151123,301,76
697,3,3,0.34341490268707275,500,158
698,0,5,0.8378261923789978,55,31
699,1,5,0.30566298961639404,500,117
700,8,5,0.6845256686210632,500,144
701,2,3,0.11675474792718887,500,97
702,8,5,0.8143338561058044,304,129
703,5,3,0.8003601431846619,448,178
704,7,7,0.8044848442077637,151,58
705,3,3,0.18616053462028503,500,174
706,1,3,0.11635881662368774,500,104
707,4,4,0.8343123197555542,452,161
708,4,7,0.19261878728866577,500,105
709,0,4,0.4546319544315338,500,147
710,6,9,0.8407658338546753,179,80
711,2,2,0.8272548913955688,134,71
712,5,5,0.3756292462348938,500,114
713,6,2,0.6011204123497009,500,202
714,4,2,0.467465877532959,500,146
715,0,0,0.7712745070457458,500,200
716,7,5,0.30047768354415894,500,142
717,1,2,0.8349603414535522,342,82
718,0,8,0.47148847579956055,500,145
719,9,9,0.8296311497688293,441,184
720,8,3,0.8620170950889587,292,113
721,4,7,0.30735844373703003,500,130
722,9,7,0.5452223420143127,500,111
723,2,2,0.5764302015304565,500,132
724,7,7,0.5170528888702393,500,123
725,0,3,0.11635881662368774,500,101
726,9,5,0.37472444772720337,500,104
727,8,7,0.2791941165924072,500,174
728,9,7,0.8064444661140442,419,140
729,7,7,0.3590906262397766,500,109
730,7,3,0.1795407384634018,500,150
731,4,7,0.7668951749801636,500,173
732,5,5,0.8163565397262573,138,82
733,7,7,0.8441702723503113,279,121
734,1,3,0.8000054955482483,432,123
735,5,3,0.8794646263122559,344,94
736,3,5,0.4320772588253021,500,149
